HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EJX447J    ,2015-10-20 09:47:48,2015-10-13 18:06:44,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X438,024101,ARHS36AC,00000000,1,XN,0,0,M5067NT2    ,1,2,1,2015-10-20 10:35:18,7,159.684
1EJX446J    ,2015-10-20 11:56:15,2015-10-13 18:17:57,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X438,134701,ARHS36AC,00000000,1,XN,0,0,M5068485    ,1,2,1,2015-10-20 12:30:19,7,161.638
1EJX42XJ    ,2015-10-21 15:01:51,2015-10-14 21:29:36,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43A,145100,ARHS36AC,00000000,1,XN,0,0,M505WN18    ,1,2,1,2015-10-21 15:36:35,7,161.537
1EJX42VJ    ,2015-10-26 06:47:46,2015-10-13 18:02:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2A2    10,   0  0,LI,73,X431,220200,ARHS36AC,00000000,1,XN,0,0,M50673Z3    ,1,2,1,2015-10-26 07:38:39,13,300.751
1EJX42UJ    ,2015-10-20 09:09:24,2015-10-13 18:17:57,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X438,134700,ARHS36AC,00000000,1,XN,0,0,M505SW54    ,1,2,1,2015-10-20 09:35:27,7,158.857
1EJX423J    ,2015-10-20 12:00:32,2015-10-13 18:14:47,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X438,014300,ARHS36AC,00000000,1,XN,0,0,M504PTE9    ,1,2,1,2015-10-20 12:30:19,7,161.762
1EJX421J    ,2015-10-20 10:04:28,2015-10-13 16:27:10,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43B,027000,ARHS36AC,00000000,1,XN,0,0,M504PVG3    ,1,2,1,2015-10-20 10:35:18,7,161.621
1EJX41RJ    ,2015-10-20 09:36:52,2015-10-13 16:20:07,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,73,X43C,036700,ARHS36AC,00000000,1,XN,0,0,M504PVK1    ,1,2,1,2015-10-20 10:05:18,7,161.279
1EJX2G9J    ,2015-10-20 08:54:25,2015-10-13 16:12:59,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,04,X43A,065501,ARHS36AC,00000000,1,XN,0,0,M506BZC4    ,1,2,1,2015-10-20 09:35:28,7,160.690
1EJX2EVJ    ,2015-10-22 17:03:19,2015-10-15 23:25:17,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,04,X437,033801,ARHS36AC,00000000,1,XN,0,0,M506F414    ,1,2,1,2015-10-22 17:37:00,7,161.634
1EJX9M9J    ,2015-10-20 06:55:25,2015-10-13 16:45:00,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X437,174600,ARHS36AC,00000000,1,XN,0,0,M5064TX7    ,1,2,1,2015-10-20 07:35:17,7,158.173
1EJX9M7J    ,2015-10-26 07:27:58,2015-10-13 17:54:49,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,16,X435,013001,ARHS36AC,00000000,1,XN,0,0,M505SVK3    ,1,2,1,2015-10-26 08:03:56,13,301.552
1EJX9LSJ    ,2015-10-20 08:14:26,2015-10-13 16:39:08,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LI,16,X43C,196901,ARHS36AC,00000000,1,XN,0,0,M505STW7    ,1,2,1,2015-10-20 09:05:20,7,159.588
1EJX9L3J    ,2015-10-20 10:07:17,2015-10-13 18:21:37,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LI,16,X432,011100,ARHS36AC,00000000,1,XN,0,0,M5064VH2    ,1,2,1,2015-10-20 10:35:18,7,159.761
1EJX97AJ    ,2015-10-20 07:59:35,2015-10-13 16:18:03,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X43C,016100,ARHS36AC,00000000,1,XN,0,0,M505X627    ,1,2,1,2015-10-20 08:35:19,7,159.692
1EJX95DJ    ,2015-10-20 11:37:26,2015-10-13 18:05:45,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X437,214200,ARHS36AC,00000000,1,XN,0,0,M505ZBT8    ,1,2,1,2015-10-20 12:05:19,7,161.528
1EJX95BJ    ,2015-10-26 06:51:19,2015-10-13 18:10:44,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X432,010500,ARHS36AC,00000000,1,XN,0,0,M505SVN5    ,1,2,1,2015-10-26 07:38:39,13,300.676
1EJX95AJ    ,2015-10-20 08:41:51,2015-10-13 16:15:08,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LF,58,X43B,166600,ARHS36AC,00000000,1,XN,0,0,M50684P7    ,1,2,1,2015-10-20 09:05:20,7,160.445
1EJX958J    ,2015-10-20 09:58:06,2015-10-13 18:18:54,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0D2D2    10,   0  0,LF,58,X435,032601,ARHS36AC,00000000,1,XN,0,0,M505ZBR4    ,1,2,1,2015-10-20 10:35:18,7,159.653
1EJX956J    ,2015-10-20 10:20:18,2015-10-13 16:33:02,6600,AR6E,AR3105    ,TSCX,00000000,0000,A1JF,101010A0A0A2D2    10,   0  0,LF,58,X439,175000,ARHS36AC,00000000,1,XN,0,0,M5064VB1    ,1,2,1,2015-10-20 11:05:16,7,161.788
1EJX92TJ    ,2015-10-20 13:22:06,2015-10-13 18:14:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X433,211801,ARHS36AC,00000000,1,XN,0,0,M5064VK2    ,1,2,1,2015-10-20 14:05:23,7,163.123
1EJX92MJ    ,2015-10-20 08:57:43,2015-10-13 18:10:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0D3D2    10,  10  8,LF,58,X432,230100,ARHS36AC,00000000,1,XN,0,0,M505WQ49    ,1,2,1,2015-10-20 09:35:27,7,158.784
1EJX92LJ    ,2015-10-26 04:07:47,2015-10-13 18:29:43,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0D3D2    10,  10  8,LF,58,X434,161901,ARHS36AC,00000000,1,XN,0,0,M505WPL3    ,1,2,1,2015-10-26 04:38:36,13,297.634
1EJX92KJ    ,2015-10-26 03:28:44,2015-10-13 18:29:43,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0D3D2    10,  10  8,LF,58,X434,161900,ARHS36AC,00000000,1,XN,0,0,M50677L3    ,1,2,1,2015-10-26 04:13:40,13,296.983
1EJX92JJ    ,2015-10-20 13:22:01,2015-10-13 18:14:41,6600,AR6E,AR4105    ,TSCX,00000000,0000,A1JF,151010A0A0A2D2    10,  10  8,LF,58,X433,211800,ARHS36AC,00000000,1,XN,0,0,M504PV45    ,1,2,1,2015-10-20 14:05:23,7,163.122
