HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EK4YV1J,2016-03-22 20:09:37,2016-03-22 02:58:46,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,11 1D,LF,58,0127,000035,ARH370M,00000000,4,,6,3,M508L341,1,5,3,2016-03-22 21:00:20,0,17.181
1EK50SMG,2016-03-22 19:40:22,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000111,ARH370M,00000000,3,,3,3,M508HMA6,1,3,2,2016-03-22 21:05:15,0,17.191
1EK517YG,2016-03-22 19:40:28,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101014A0A0Z2Z3    15,11 1D,LF,57,U241,000008,ARH370M,00000000,5,,6,4,M508B253,1,5,3,2016-03-22 21:05:15,0,17.193
1EK519GF,2016-03-22 19:31:18,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000065,ARH370M,00000000,2,,4,4,M50A2623,1,3,2,2016-03-22 21:05:15,0,17.040
1EK51JWF,2016-03-22 19:25:18,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000090,ARH370M,00000000,2,,4,4,M50A2D13,1,3,1,2016-03-22 21:00:20,0,16.940
1EK51KPF,2016-03-22 19:30:23,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000024,ARH370M,00000000,2,,4,4,M50A3BA0,1,3,2,2016-03-22 21:05:15,0,17.025
1EK51NBG,2016-03-22 19:45:54,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000074,ARH370M,00000000,2,,3,3,M508F575,1,3,2,2016-03-22 21:05:15,0,17.284
1EK52H4F,2016-03-22 19:50:28,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,57,U241,000072,ARH370M,00000000,4,,6,4,M508W235,1,7,4,2016-03-22 21:05:15,0,17.360
1EK54XHH,2016-03-22 20:10:07,2016-03-22 02:59:33,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    10,0  0,LF,58,0127,000081,ARH370M,00000000,2,,3,3,M50A0XB4,1,3,2,2016-03-22 21:00:20,0,17.176
1EK5R5KG,2016-03-22 19:31:21,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000075,ARH370M,00000000,2,,4,4,M50A3FG3,1,3,2,2016-03-22 21:05:15,0,17.041
1EK575YJ,2016-03-22 20:40:08,2016-03-22 03:22:08,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,11 1D,LF,57,0139,000010,ARH370M,00000000,6,,6,2,M5097XX0,1,5,4,2016-03-22 22:00:19,0,17.300
1EK57M9H,2016-03-22 20:32:33,2016-03-22 03:22:11,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,0139,000013,ARH370M,00000000,3,,6,3,M508L217,1,5,3,2016-03-22 22:00:18,0,17.173
1EK5R02G,2016-03-22 19:40:28,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000080,ARH370M,00000000,2,,3,3,M50A5P66,1,3,2,2016-03-22 21:05:15,0,17.193
1EK58AUH,2016-03-22 21:15:14,2016-03-22 03:22:23,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1 15,LF,58,0139,000026,ARH370M,00000000,4,,6,4,M508F836,1,5,3,2016-03-22 22:00:18,0,17.881
1EK58DTH,2016-03-22 20:07:00,2016-03-22 02:58:37,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1Z1    15,1  4,LF,04,0127,000026,ARH370M,00000000,2,,3,3,M50A2Y04,1,3,2,2016-03-22 21:05:15,0,17.140
1EK5PXLG,2016-03-22 19:30:24,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000067,ARH370M,00000000,2,,3,3,M50A3FE9,1,3,2,2016-03-22 21:00:20,0,17.025
1EK5PWVG,2016-03-22 19:30:08,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000001,ARH370M,00000000,2,,4,4,M50A3NN1,1,3,2,2016-03-22 21:05:15,0,17.021
1EK58W1J,2016-03-22 20:13:04,2016-03-22 02:58:45,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,11 1D,LF,58,0127,000034,ARH370M,00000000,4,,6,3,M508L2W9,1,5,4,2016-03-22 21:00:20,0,17.239
1EK5AMNH,2016-03-22 20:33:59,2016-03-22 03:23:39,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,57,0139,000109,ARH370M,00000000,3,,6,4,M508W2L7,1,5,3,2016-03-22 22:00:18,0,17.172
1EK5AS4H,2016-03-22 20:09:34,2016-03-22 02:59:32,6400,AR6E,AR1105,0000,00000000,0000,0000,101014A0A0D1D1    15,11  C,LF,04,0127,000080,ARH370M,00000000,2,,3,3,M508CW53,1,3,2,2016-03-22 21:05:15,0,17.167
1EK5BLDJ,2016-03-22 20:33:19,2016-03-22 03:22:45,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0Z3Z2    15,1  4,LF,57,0139,000049,ARH370M,00000000,2,,4,4,M50A3AH7,1,3,2,2016-03-22 22:00:18,0,17.176
1EK5PR3G,2016-03-22 19:35:49,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000081,ARH370M,00000000,2,,3,3,M50A3CG3,1,3,2,2016-03-22 21:00:20,0,17.116
1EK5D1WH,2016-03-22 20:08:18,2016-03-22 02:59:26,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000074,ARH370M,00000000,2,,3,3,M50A18P2,1,3,2,2016-03-22 21:05:15,0,17.148
1EK5D3MH,2016-03-22 20:28:33,2016-03-22 03:23:40,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,0139,000111,ARH370M,00000000,4,,6,3,M508WH43,1,5,3,2016-03-22 22:00:19,0,17.081
1EK5D8TJ,2016-03-22 20:33:40,2016-03-22 03:22:59,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0Z3Z2    15,1  4,LF,57,0139,000063,ARH370M,00000000,2,,3,3,M50A19E2,1,3,2,2016-03-22 22:00:18,0,17.178
1EK5DXGH,2016-03-22 20:08:37,2016-03-22 02:58:49,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0Z1D1    15,11 1D,LF,57,0127,000038,ARH370M,00000000,3,,6,3,M50A3Y25,1,5,3,2016-03-22 21:05:15,0,17.163
1EK5NN6J,2016-03-22 20:27:39,2016-03-22 03:22:43,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,0139,000047,ARH370M,00000000,2,,4,4,M50A3MN3,1,3,2,2016-03-22 22:00:18,0,17.082
1EK4H4UF,2016-03-22 19:30:25,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101014A0A0Z1D1    15,11  C,LF,58,U241,000034,ARH370M,00000000,2,,4,4,M5086438,1,3,2,2016-03-22 21:05:15,0,17.026
1EK5SDGJ,2016-03-22 20:32:50,2016-03-22 03:23:24,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0A2D2    15,11  C,LF,58,0139,000088,ARH370M,00000000,3,,4,4,M508BW13,1,3,2,2016-03-22 22:00:18,0,17.157
1EK4H5SF,2016-03-22 19:30:59,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000054,ARH370M,00000000,2,,4,4,M50A6XG9,1,3,2,2016-03-22 21:05:15,0,17.035
1EK4H69F,2016-03-22 19:35:37,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000017,ARH370M,00000000,2,,3,3,M50A5PP3,1,3,2,2016-03-22 21:05:15,0,17.112
1EK5S1JJ,2016-03-22 20:26:32,2016-03-22 03:23:02,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0139,000066,ARH370M,00000000,3,,4,4,M50A32E4,1,3,2,2016-03-22 22:00:18,0,17.058
1EK5S16J,2016-03-22 20:09:49,2016-03-22 02:58:28,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000016,ARH370M,00000000,2,,4,4,M50A33F0,1,3,2,2016-03-22 21:05:15,0,17.189
1EK5S01J,2016-03-22 20:31:56,2016-03-22 03:23:06,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0139,000070,ARH370M,00000000,3,,4,4,M50A22F6,1,3,2,2016-03-22 22:00:18,0,17.147
1EK5RYDJ,2016-03-22 20:12:55,2016-03-22 02:59:28,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000076,ARH370M,00000000,2,,4,4,M50A1G67,1,3,2,2016-03-22 21:05:15,0,17.224
1EK4H7AF,2016-03-22 19:40:38,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000114,ARH370M,00000000,3,,4,4,M50A2D92,1,3,2,2016-03-22 21:05:15,0,17.196
1EK4H7DF,2016-03-22 19:30:34,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000018,ARH370M,00000000,2,,4,4,M50A1G84,1,3,2,2016-03-22 21:05:15,0,17.028
1EK4H8ZF,2016-03-22 19:31:22,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000077,ARH370M,00000000,2,,4,4,M50A2CV1,1,3,2,2016-03-22 21:05:15,0,17.041
1EK4HE6F,2016-03-22 19:30:59,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000058,ARH370M,00000000,2,,4,4,M50A2621,1,3,2,2016-03-22 21:00:21,0,17.035
1EK4HJAF,2016-03-22 19:26:18,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000016,ARH370M,00000000,2,,4,4,M50A3YB2,1,3,2,2016-03-22 21:00:20,0,16.957
1EK5RPWG,2016-03-22 19:30:28,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000073,ARH370M,00000000,2,,4,4,M50A24R1,1,3,2,2016-03-22 21:05:15,0,17.026
1EK4HKDF,2016-03-22 19:35:29,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000004,ARH370M,00000000,2,,3,3,M50A2CA9,1,3,2,2016-03-22 21:05:15,0,17.110
1EK4HKZF,2016-03-22 19:30:18,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000006,ARH370M,00000000,2,,3,3,M50A2CZ6,1,3,2,2016-03-22 21:05:15,0,17.024
1EK4HT2F,2016-03-22 19:21:05,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1Z1    15,11 1D,LF,04,U241,000029,ARH370M,00000000,5,,6,4,M50A0YD2,1,5,4,2016-03-22 21:00:20,0,16.870
1EK4HW2F,2016-03-22 19:25:02,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000071,ARH370M,00000000,2,,4,4,M50A3Z09,1,3,2,2016-03-22 21:00:21,0,16.936
1EK4K75J,2016-03-22 20:13:54,2016-03-22 02:59:40,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,1 15,LF,58,0127,000088,ARH370M,00000000,5,,6,3,M508F866,1,5,5,2016-03-22 21:05:15,0,17.237
1EK5RKMG,2016-03-22 19:35:20,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,QAAK,101510A0A0D2D2    15,11  C,LF,58,U241,000031,ARH370M,00000000,1,,0,0,M50A3C16,1,3,1,2016-03-22 21:05:15,0,17.108
1EK4MJHH,2016-03-22 20:25:43,2016-03-22 03:22:16,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,0139,000018,ARH370M,00000000,7,,6,4,M508WJH1,1,5,4,2016-03-22 22:00:19,0,17.058
1EK4N2YJ,2016-03-22 20:13:50,2016-03-22 02:58:58,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,11 1D,LF,58,0127,000047,ARH370M,00000000,6,,6,3,M508F867,1,5,6,2016-03-22 21:05:15,0,17.248
1EK4P40J,2016-03-22 20:15:10,2016-03-22 02:58:51,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D3    15,11 1D,LF,58,0127,000040,ARH370M,00000000,5,,6,3,M508F8M5,1,5,3,2016-03-22 21:05:15,0,17.272
1EK4PKAH,2016-03-22 20:08:56,2016-03-22 02:58:26,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1Z1    15,1  4,LF,58,0127,000014,ARH370M,00000000,3,,3,3,M509S4T5,1,3,3,2016-03-22 21:00:20,0,17.175
1EK4PW1H,2016-03-22 20:06:33,2016-03-22 02:58:14,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0127,000002,ARH370M,00000000,4,,3,3,M5084HN6,1,3,3,2016-03-22 21:05:15,0,17.139
1EK4R3SH,2016-03-22 20:03:23,2016-03-22 02:58:25,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1Z1    15,1  4,LF,58,0127,000013,ARH370M,00000000,3,,3,3,M508GX74,1,3,3,2016-03-22 21:00:20,0,17.083
1EK4XBYH,2016-03-22 20:34:49,2016-03-22 03:23:36,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,0139,000103,ARH370M,00000000,4,,6,3,M508WHZ1,1,7,3,2016-03-22 22:00:19,0,17.187
1EK5LXPH,2016-03-22 19:57:45,2016-03-22 02:58:54,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000043,ARH370M,00000000,2,,3,3,M50A3Z36,1,3,2,2016-03-22 21:05:15,0,16.981
1EK5LX5H,2016-03-22 20:10:17,2016-03-22 02:58:27,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    10,0  0,LF,57,0127,000015,ARH370M,00000000,2,,3,3,M50A39Y1,1,3,2,2016-03-22 21:00:21,0,17.197
1EK5LVPH,2016-03-22 20:02:53,2016-03-22 02:58:13,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000001,ARH370M,00000000,2,,3,3,M508WHM4,1,3,2,2016-03-22 21:00:20,0,17.078
1EK5H86J,2016-03-22 20:10:31,2016-03-22 02:59:11,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,1 15,LF,58,0127,000059,ARH370M,00000000,3,,6,3,M508F8L0,1,5,3,2016-03-22 21:00:20,0,17.189
1EK5HH0J,2016-03-22 20:53:44,2016-03-22 03:23:21,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,1 15,LF,58,0139,000085,ARH370M,00000000,5,,6,4,M508L376,1,5,4,2016-03-22 22:00:18,0,17.506
1EK5HHGJ,2016-03-22 20:13:48,2016-03-22 03:00:01,6400,AR6E,AR3105,0000,00000000,0000,J616,101010A0A0D3D2    10,0  0,LF,58,0127,000112,ARH370M,00000000,3,,3,3,M50A3CE1,1,3,2,2016-03-22 21:05:15,0,17.230
1EK5LL1H,2016-03-22 20:01:36,2016-03-22 02:59:14,6400,AR6E,AR1105,0000,00000000,0000,0000,101015A0A0D1D1    15,11  C,LF,04,0127,000062,ARH370M,00000000,2,,3,3,M508L3A2,1,3,2,2016-03-22 21:05:15,0,17.039
1EK5LJNH,2016-03-22 20:18:09,2016-03-22 02:59:59,6400,AR6E,AR1105,0000,00000000,0000,0000,101015A0A0D1D1    15,11  C,LF,04,0127,000110,ARH370M,00000000,2,,3,3,M50A3653,1,3,2,2016-03-22 21:05:15,0,17.303
1EK5LDTJ,2016-03-22 20:37:22,2016-03-22 03:23:22,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2Z3    15,1  4,LF,58,0139,000086,ARH370M,00000000,3,,4,4,M50A3E82,1,3,2,2016-03-22 22:00:18,0,17.233
1EK5L39J,2016-03-22 20:32:17,2016-03-22 03:22:50,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,58,0139,000054,ARH370M,00000000,3,,4,4,M50A3AR6,1,3,3,2016-03-22 22:00:18,0,17.158
1EK5KWXJ,2016-03-22 20:12:00,2016-03-22 02:58:41,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,1  4,LF,04,0127,000030,ARH370M,00000000,2,,3,3,M508L293,1,3,2,2016-03-22 21:05:15,0,17.222
1EK5KSWH,2016-03-22 20:20:06,2016-03-22 03:22:20,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0139,000022,ARH370M,00000000,5,,3,3,M508WHD5,1,3,2,2016-03-22 21:05:15,0,16.963
1EK5KSNH,2016-03-22 20:29:10,2016-03-22 03:22:35,6400,AR6E,AR1105,0000,00000000,0000,0000,101514A0A0D1D1    15,11  C,LF,04,0139,000039,ARH370M,00000000,3,,4,4,M5083AL4,1,3,2,2016-03-22 22:00:18,0,17.110
1EK5KSLH,2016-03-22 20:39:14,2016-03-22 03:23:43,6400,AR6E,AR1105,0000,00000000,0000,0000,101510A0A0D1D1    15,11  C,LF,04,0139,000117,ARH370M,00000000,2,,4,4,M508L3E0,1,3,2,2016-03-22 22:00:19,0,17.259
1EK5J0BJ,2016-03-22 20:12:27,2016-03-22 02:59:09,6400,AR6E,AR3105,0000,00000000,0000,QAAK,101510A0A0D2D3    15,11 1D,LF,58,0127,000058,ARH370M,00000000,3,,6,3,M508F862,1,5,3,2016-03-22 21:05:15,0,17.222
1EK5KPSH,2016-03-22 20:27:10,2016-03-22 03:22:02,6400,AR6E,AR1105,0000,00000000,0000,0000,101510A0A0D1D1    15,11  C,LF,04,0139,000003,ARH370M,00000000,3,,3,3,M508L2D7,1,3,2,2016-03-22 22:00:18,0,17.086
1EK5KM1H,2016-03-22 20:36:17,2016-03-22 03:22:34,6400,AR6E,AR1105,0000,00000000,0000,0000,151014A0A0D1D1    15,11 1D,LF,04,0139,000038,ARH370M,00000000,4,,6,3,M50850D8,1,5,3,2016-03-22 22:00:19,0,17.229
1EK5J6XJ,2016-03-22 20:33:16,2016-03-22 03:22:41,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0139,000045,ARH370M,00000000,3,,4,3,M508W247,1,3,3,2016-03-22 22:00:19,0,17.176
1EK5KDLH,2016-03-22 20:33:24,2016-03-22 03:22:17,6400,AR6E,AR1105,0000,00000000,0000,0000,101510A0A0D1D1    15,11 1D,LF,04,0139,000019,ARH370M,00000000,3,,6,3,M508L2R0,1,5,3,2016-03-22 22:00:19,0,17.185
1EK5K72H,2016-03-22 19:52:00,2016-03-22 02:58:44,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0127,000033,ARH370M,00000000,3,,4,4,M50A5YL6,1,3,2,2016-03-22 21:05:15,0,16.888
1EK5K0SJ,2016-03-22 20:13:54,2016-03-22 02:59:34,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0127,000082,ARH370M,00000000,2,,3,3,M508F7Y6,1,3,2,2016-03-22 21:05:15,0,17.239
1EK5K0PJ,2016-03-22 20:41:38,2016-03-22 03:22:47,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0139,000051,ARH370M,00000000,2,,3,3,M508F7V5,1,3,2,2016-03-22 22:00:19,0,17.314
1EK5JW4J,2016-03-22 20:37:22,2016-03-22 03:22:53,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D2D3    15,11  C,LF,58,0139,000058,ARH370M,00000000,3,,3,3,M508L2V9,1,3,2,2016-03-22 22:00:18,0,17.241
1EK5JVAJ,2016-03-22 20:10:03,2016-03-22 02:59:35,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,58,0127,000083,ARH370M,00000000,2,,3,3,M508L338,1,3,2,2016-03-22 21:05:15,0,17.174
1EK5JP7J,2016-03-22 20:35:09,2016-03-22 03:22:55,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0D2D3    15,11  C,LF,04,0139,000059,ARH370M,00000000,4,,4,4,M5065M99,1,3,2,2016-03-22 22:00:18,0,17.204
1EK5JN0J,2016-03-22 20:37:39,2016-03-22 03:22:46,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D3D2    15,11  C,LF,04,0139,000050,ARH370M,00000000,3,,3,3,M508W307,1,3,3,2016-03-22 22:00:19,0,17.248
1EK5J9RJ,2016-03-22 20:12:33,2016-03-22 02:59:16,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0127,000064,ARH370M,00000000,3,,4,4,M50A3YC4,1,3,2,2016-03-22 21:00:20,0,17.221
1EK5NMXJ,2016-03-22 20:09:32,2016-03-22 02:58:35,6400,AR6E,AR3105,0000,00000000,0000,0000,101015A0A0D2D3    15,11  C,LF,57,0127,000023,ARH370M,00000000,2,,4,4,M50A5Y73,1,3,1,2016-03-22 21:05:15,0,17.183
1EK5NK9J,2016-03-22 20:05:20,2016-03-22 02:59:41,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000089,ARH370M,00000000,2,,4,4,M50A3MN7,1,3,2,2016-03-22 21:05:15,0,17.094
1EK5DXVH,2016-03-22 20:09:02,2016-03-22 03:00:03,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1 15,LF,04,0127,000116,ARH370M,00000000,3,,6,3,M508F8M6,1,5,3,2016-03-22 21:05:15,0,17.150
1EK5E1VH,2016-03-22 20:24:31,2016-03-22 03:22:07,6400,AR6E,AR1105,0000,00000000,0000,J616,101015A0A0D1D1    15,11  C,LF,58,0139,000008,ARH370M,00000000,3,,3,3,M50A0JA9,1,3,2,2016-03-22 22:00:18,0,17.040
1EK5EBLJ,2016-03-22 20:07:43,2016-03-22 02:59:42,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D3    15,11 1D,LF,58,0127,000090,ARH370M,00000000,3,,6,3,M508F8Y7,1,5,3,2016-03-22 21:05:15,0,17.134
1EK5NAPJ,2016-03-22 20:24:34,2016-03-22 03:23:27,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,58,0139,000091,ARH370M,00000000,3,,4,4,M50A5YM4,1,3,2,2016-03-22 22:00:18,0,17.019
1EK5NA3J,2016-03-22 20:25:34,2016-03-22 03:22:36,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2Z3    15,1  4,LF,58,0139,000040,ARH370M,00000000,3,,4,4,M50A3XS6,1,3,2,2016-03-22 22:00:19,0,17.049
1EK5N4XJ,2016-03-22 20:10:44,2016-03-22 02:58:22,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2Z3    15,1  4,LF,58,0127,000010,ARH370M,00000000,2,,4,4,M50A3C86,1,3,2,2016-03-22 21:05:15,0,17.206
1EK5EYEH,2016-03-22 20:23:07,2016-03-22 03:23:38,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,04,0139,000105,ARH370M,00000000,3,,6,3,M508WHY6,1,5,3,2016-03-22 22:00:18,0,16.991
1EK5G8GH,2016-03-22 20:04:37,2016-03-22 02:58:48,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,11 1D,LF,57,0127,000037,ARH370M,00000000,4,,6,3,M508W239,1,5,4,2016-03-22 21:05:15,0,17.097
1EK5N30J,2016-03-22 20:37:24,2016-03-22 03:23:26,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,04,0139,000090,ARH370M,00000000,2,,4,4,M50A3373,1,3,2,2016-03-22 22:00:19,0,17.233
1EK5N1KJ,2016-03-22 20:29:17,2016-03-22 03:22:57,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0A2D2    15,11  C,LF,58,0139,000061,ARH370M,00000000,2,,4,4,M50A32E3,1,3,2,2016-03-22 22:00:19,0,17.106
1EK5N05J,2016-03-22 20:09:59,2016-03-22 02:59:12,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000060,ARH370M,00000000,2,,4,4,M50A5NL6,1,3,2,2016-03-22 21:05:15,0,17.180
1EK5MX7J,2016-03-22 20:09:50,2016-03-22 02:59:18,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000066,ARH370M,00000000,2,,4,4,M50A5P81,1,3,2,2016-03-22 21:00:21,0,17.176
1EK5GBRJ,2016-03-22 20:06:53,2016-03-22 02:58:18,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0Z3Z2    15,1  4,LF,58,0127,000006,ARH370M,00000000,4,,4,4,M50A3B00,1,3,2,2016-03-22 21:05:15,0,17.143
1EK5MUGJ,2016-03-22 20:01:14,2016-03-22 02:59:20,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000068,ARH370M,00000000,2,,4,4,M50A32R1,1,3,2,2016-03-22 21:05:15,0,17.032
1EK5GJVJ,2016-03-22 20:06:08,2016-03-22 02:59:29,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D3    15,1 15,LF,58,0127,000077,ARH370M,00000000,3,,6,3,M508F8G8,1,5,3,2016-03-22 21:05:15,0,17.111
1EK5GLDJ,2016-03-22 20:28:11,2016-03-22 03:22:51,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0Z2D2    15,11  C,LF,57,0139,000055,ARH370M,00000000,2,,3,3,M50A24D0,1,3,2,2016-03-22 22:00:19,0,17.089
